pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
11.1,2,15.1,0.4,1,1,16.91949483,-1.48E-28
11.5,2,15,0.4,1,1,17.05452158,6.30E-28
11.4,2,15,0.4,1,1,17.00831009,8.57E-28
11.3,2,15,0.4,1,1,16.96213622,5.89E-28
11.2,2,15,0.4,1,1,16.91606303,-2.86E-28
11.6,2,14.9,0.4,1,1,17.05392202,-1.35E-26
11.5,2,14.9,0.4,1,1,17.0072338,-3.09E-30
11.4,2,14.9,0.4,1,1,16.96063563,-8.08E-29
11.3,2,14.9,0.4,1,1,16.91403187,1.35E-28
11.7,2,14.8,0.4,1,1,17.05484126,-2.89E-25
11.6,2,14.8,0.4,1,1,17.00767937,1.04E-27
11.5,2,14.8,0.4,1,1,16.96060449,-1.12E-28
11.4,2,14.8,0.4,1,1,16.91353127,1.02E-30
11.8,2,14.7,0.4,1,1,17.05732596,1.25E-27
11.7,2,14.7,0.4,1,1,17.00969021,6.22E-28
11.6,2,14.7,0.4,1,1,16.9620971,3.00E-27
11.5,2,14.7,0.4,1,1,16.91456923,5.11E-22
11.9,2,14.6,0.4,1,1,17.06143934,2.69E-27
11.8,2,14.6,0.4,1,1,17.01328717,-5.80E-28
11.7,2,14.6,0.4,1,1,16.96520252,-1.68E-26
11.6,2,14.6,0.4,1,1,16.91718401,8.91E-28
12,2,14.5,0.4,1,1,17.06715358,7.52E-33
11.9,2,14.5,0.4,1,1,17.01853749,1.37E-30
11.8,2,14.5,0.4,1,1,16.96994976,8.30E-28
11.7,2,14.5,0.4,1,1,16.92141519,-5.86E-27
12.1,2,14.4,0.4,1,1,17.0746212,1.21E-27
12,2,14.4,0.4,1,1,17.0254444,-5.95E-30
11.9,2,14.4,0.4,1,1,16.97636909,-3.70E-29
11.8,2,14.4,0.4,1,1,16.92732682,-6.02E-32
12.2,2,14.3,0.4,1,1,17.08383116,1.59E-30
12.1,2,14.3,0.4,1,1,17.03415125,-3.00E-30
12,2,14.3,0.4,1,1,16.98451346,4.09E-26
11.9,2,14.3,0.4,1,1,16.93496387,1.73E-31
12.3,2,14.2,0.4,1,1,17.09483814,1.64E-29
12.2,2,14.2,0.4,1,1,17.04460834,6.14E-27
12.1,2,14.2,0.4,1,1,16.99444918,1.22E-26
12,2,14.2,0.4,1,1,16.94436627,1.73E-30
12.3,2,14.1,0.4,1,1,17.05692311,-2.25E-33
12.2,2,14.1,0.4,1,1,17.00620816,1.94E-27
12.1,2,14.1,0.4,1,1,16.95556028,1.44E-30
12,2,14.1,0.4,1,1,16.90497469,6.09E-29
12.4,2,14,0.4,1,1,17.07113929,8.93E-29
12.3,2,14,0.4,1,1,17.01986239,-2.17E-28
12.2,2,14,0.4,1,1,16.96864714,2.40E-28
12.1,2,14,0.4,1,1,16.91750529,2.44E-30
12.5,2,13.9,0.4,1,1,17.08730737,-3.48E-30
12.4,2,13.9,0.4,1,1,17.03545554,-1.37E-29
12.3,2,13.9,0.4,1,1,16.98367303,1.39E-14
12.2,2,13.9,0.4,1,1,16.93195763,1.22E-30
12.5,2,13.8,0.4,1,1,17.05305496,3.40E-29
12.4,2,13.8,0.4,1,1,17.00068323,-2.12E-29
12.3,2,13.8,0.4,1,1,16.94838054,-9.84E-30
12.6,2,13.7,0.4,1,1,17.07271648,-1.32E-24
12.5,2,13.7,0.4,1,1,17.01973634,-2.70E-29
12.4,2,13.7,0.4,1,1,16.96684255,7.92E-28
12.3,2,13.7,0.4,1,1,16.91401515,-4.12E-29
12.7,2,13.6,0.4,1,1,17.09449099,5.23E-33
12.6,2,13.6,0.4,1,1,17.04089635,1.14E-27
12.5,2,13.6,0.4,1,1,16.98740691,9.76E-28
12.4,2,13.6,0.4,1,1,16.93396068,4.08E-28
12.7,2,13.5,0.4,1,1,17.06427314,-3.24E-28
12.6,2,13.5,0.4,1,1,17.01013367,7.06E-26
12.5,2,13.5,0.4,1,1,16.95607084,7.67E-32
12.4,2,13.5,0.4,1,1,16.90207963,1.19E-29
12.8,2,13.4,0.4,1,1,17.08986212,3.56E-32
12.7,2,13.4,0.4,1,1,17.03509264,2.13E-28
12.6,2,13.4,0.4,1,1,16.98037495,-1.32E-28
12.5,2,13.4,0.4,1,1,16.9257621,-2.26E-28
12.8,2,13.3,0.4,1,1,17.06242533,1.05E-27
12.7,2,13.3,0.4,1,1,17.00699333,-6.93E-30
12.6,2,13.3,0.4,1,1,16.95170417,3.75E-33
12.9,2,13.2,0.4,1,1,17.09207665,-3.12E-30
12.8,2,13.2,0.4,1,1,17.0360345,-3.21E-28
12.7,2,13.2,0.4,1,1,16.98002198,3.81E-32
12.6,2,13.2,0.4,1,1,16.92413528,8.83E-28
12.9,2,13.1,0.4,1,1,17.06737382,1.13E-27
12.8,2,13.1,0.4,1,1,17.01070715,-1.66E-28
12.7,2,13.1,0.4,1,1,16.95415776,-4.44E-33
12.9,2,13,0.4,1,1,17.04396704,3.28E-28
12.8,2,13,0.4,1,1,16.9866825,-4.81E-31
12.7,2,13,0.4,1,1,16.9295278,-3.67E-28
13,2,12.9,0.4,1,1,17.07979538,1.13E-29
12.9,2,12.9,0.4,1,1,17.02179593,1.02E-27
12.8,2,12.9,0.4,1,1,16.96391022,-1.27E-24
12.7,2,12.9,0.4,1,1,16.90610472,8.60E-28
13,2,12.8,0.4,1,1,17.05956783,1.20E-27
12.9,2,12.8,0.4,1,1,17.00092923,1.09E-31
12.8,2,12.8,0.4,1,1,16.94237329,-1.17E-32
13,2,12.7,0.4,1,1,17.04066934,-6.73E-30
12.9,2,12.7,0.4,1,1,16.98136095,5.22E-28
12.8,2,12.7,0.4,1,1,16.92216788,1.69E-28
13.1,2,12.6,0.4,1,1,17.08324916,-1.80E-29
13,2,12.6,0.4,1,1,17.02315046,-5.74E-28
12.9,2,12.6,0.4,1,1,16.96324599,4.47E-30
12.8,2,12.6,0.4,1,1,16.90325534,5.71E-28
13.1,2,12.5,0.4,1,1,17.06782713,-2.11E-30
13,2,12.5,0.4,1,1,17.00706055,-1.28E-31
12.9,2,12.5,0.4,1,1,16.94635894,7.47E-28
13.1,2,12.4,0.4,1,1,17.05392963,-1.52E-28
13,2,12.4,0.4,1,1,16.99240936,1.10E-27
12.9,2,12.4,0.4,1,1,16.93102243,-1.16E-29
13.1,2,12.3,0.4,1,1,17.0415523,-1.13E-27
13,2,12.3,0.4,1,1,16.97941777,-2.83E-31
12.9,2,12.3,0.4,1,1,16.91722591,2.49E-27
13.2,2,12.2,0.4,1,1,17.09383797,3.91E-34
13.1,2,12.2,0.4,1,1,17.03075783,7.51E-28
13,2,12.2,0.4,1,1,16.96779933,4.41E-30
12.9,2,12.2,0.4,1,1,16.90491365,-2.07E-28
13.2,2,12.1,0.4,1,1,17.08539123,-5.90E-30
13.1,2,12.1,0.4,1,1,17.02161763,1.08E-27
13,2,12.1,0.4,1,1,16.95786767,6.59E-28
13.2,2,12,0.4,1,1,17.07879269,7.19E-22
13.1,2,12,0.4,1,1,17.01411692,5.72E-30
13,2,12,0.4,1,1,16.94970892,1.18E-21
13.2,2,11.9,0.4,1,1,17.07384662,1.06E-27
13.1,2,11.9,0.4,1,1,17.00838243,1.22E-30
13,2,11.9,0.4,1,1,16.94308782,-6.54E-28
13.2,2,11.8,0.4,1,1,17.07078559,-7.94E-28
13.1,2,11.8,0.4,1,1,17.00451811,5.84E-26
13,2,11.8,0.4,1,1,16.93833989,-1.50E-29
13.2,2,11.7,0.4,1,1,17.06955369,-6.39E-28
13.1,2,11.7,0.4,1,1,17.0024444,3.12E-29
13,2,11.7,0.4,1,1,16.93546392,6.61E-29
13.2,2,11.6,0.4,1,1,17.07028962,2.16E-28
13.1,2,11.6,0.4,1,1,17.0023306,2.88E-31
13,2,11.6,0.4,1,1,16.9344696,-1.07E-30
13.2,2,11.5,0.4,1,1,17.07308783,1.09E-27
13.1,2,11.5,0.4,1,1,17.00420816,9.27E-33
13,2,11.5,0.4,1,1,16.93557461,-2.17E-29
13.2,2,11.4,0.4,1,1,17.07806235,1.25E-27
13.1,2,11.4,0.4,1,1,17.00817978,-2.05E-30
13,2,11.4,0.4,1,1,16.93850435,1.01E-27
13.2,2,11.3,0.4,1,1,17.08510277,-1.64E-33
13.1,2,11.3,0.4,1,1,17.01438326,5.79E-31
13,2,11.3,0.4,1,1,16.94367266,4.43E-30
13.2,2,11.2,0.4,1,1,17.09438213,1.12E-27
13.1,2,11.2,0.4,1,1,17.02271584,-4.17E-33
13,2,11.2,0.4,1,1,16.951163,1.35E-29
13.1,2,11.1,0.4,1,1,17.03323524,5.53E-28
13,2,11.1,0.4,1,1,16.9607952,1.05E-27
13.1,2,11,0.4,1,1,17.04620327,1.35E-27
13,2,11,0.4,1,1,16.97278284,6.07E-29
13.1,2,10.9,0.4,1,1,17.06170947,-6.45E-31
13,2,10.9,0.4,1,1,16.98711102,-4.48E-29
